ano;mes;hom_doloso;lesao_corp_morte;latrocinio;cvli;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias;fase;data;trimestre;semestre;total_crimes_patrimonio;tem_cvli
2005;3;682;2.0;26;710.0;94.0;804;345;6749;317.0;249.0;3034.0;2876;553.0;811;4240;3056;442;464;167;1;11.0;19.0;174.0;0.0;1621;10195;1811;943;340.0;1291.0;0.0;6613;10998;0.0;235.0;5.0;1277.0;1011;;;;2459;;;;;5885.0;423.0;86;7.0;4.0;1.0;50182.0;3;2005-03-01;1;1;21193;1
2005;4;526;3.0;15;544.0;67.0;611;340;6751;289.0;238.0;3227.0;2701;589.0;852;4142;3051;357;438;133;3;2.0;20.0;159.0;0.0;1599;9904;1767;914;348.0;1188.0;0.0;6183;10400;0.0;271.0;14.0;1182.0;967;;;;2566;;;;;5808.0;393.0;57;6.0;3.0;1.0;49051.0;3;2005-04-01;2;1;20304;1
2005;5;561;6.0;19;586.0;93.0;679;387;6408;305.0;273.0;3175.0;3026;624.0;892;4542;2999;359;465;149;1;3.0;25.0;164.0;0.0;1557;10264;1927;1026;386.0;1228.0;0.0;6332;10899;1.0;251.0;6.0;1382.0;987;;;;2578;;;;;5404.0;384.0;51;3.0;1.0;2.0;49975.0;3;2005-05-01;2;1;21163;1
2005;6;488;5.0;17;510.0;116.0;626;305;6131;282.0;246.0;3061.0;3018;624.0;826;4468;2522;397;422;144;2;11.0;15.0;149.0;0.0;1367;9497;1797;1036;352.0;1197.0;0.0;6326;10708;0.0;269.0;10.0;1375.0;973;;;;2172;;;;;5280.0;339.0;73;4.0;1.0;0.0;49133.0;3;2005-06-01;2;1;20205;1
2005;7;580;5.0;22;607.0;90.0;697;302;5884;246.0;271.0;2960.0;3041;610.0;843;4494;2442;351;449;165;2;7.0;19.0;128.0;0.0;1377;9434;1806;994;365.0;1216.0;0.0;6111;10492;2.0;163.0;30.0;1413.0;981;;;;1872;;;;;4872.0;312.0;72;2.0;1.0;0.0;46539.0;3;2005-07-01;3;2;19926;1
2005;8;562;6.0;18;586.0;119.0;705;295;6701;296.0;198.0;2980.0;3253;701.0;783;4737;2457;400;406;185;2;7.0;18.0;153.0;0.0;1427;9792;1715;1087;435.0;1370.0;0.0;6824;11431;0.0;142.0;4.0;1485.0;1073;;;;2025;;;;;5894.0;372.0;91;5.0;1.0;0.0;50486.0;3;2005-08-01;3;2;21223;1
2005;9;533;4.0;12;549.0;111.0;660;348;6067;356.0;225.0;2879.0;3049;563.0;768;4380;2636;341;368;145;0;8.0;18.0;127.0;0.0;812;8835;1723;1010;343.0;1250.0;0.0;4962;9288;0.0;124.0;5.0;1365.0;984;;;;2108;;;;;5010.0;322.0;67;3.0;2.0;2.0;47128.0;3;2005-09-01;3;2;18123;1
2005;10;503;4.0;15;522.0;105.0;627;304;7335;331.0;237.0;3081.0;3436;641.0;771;4848;2777;312;404;139;0;6.0;11.0;140.0;0.0;820;9457;1781;1170;381.0;1459.0;0.0;5230;10021;0.0;126.0;8.0;1240.0;1017;;;;2060;;;;;5713.0;415.0;85;4.0;1.0;0.0;50144.0;3;2005-10-01;4;2;19478;1
2005;11;495;9.0;16;520.0;95.0;615;315;6269;267.0;204.0;2731.0;3362;592.0;779;4733;2781;344;353;150;2;3.0;13.0;137.0;0.0;790;9306;1916;1263;404.0;1303.0;0.0;5297;10183;4.0;124.0;5.0;1458.0;893;;;;2118;;;;;5157.0;334.0;76;1.0;3.0;0.0;47712.0;3;2005-11-01;4;2;19489;1
2005;12;464;5.0;19;488.0;77.0;565;274;6746;282.0;240.0;3295.0;3357;565.0;756;4678;2612;496;391;164;0;6.0;17.0;135.0;0.0;804;9303;1809;1487;428.0;1402.0;0.0;5674;10800;0.0;151.0;9.0;1497.0;1056;;;;2036;;;;;5210.0;373.0;82;2.0;3.0;2.0;49604.0;3;2005-12-01;4;2;20103;1
2006;1;480;4.0;12;496.0;66.0;562;285;7247;311.0;212.0;3067.0;3421;560.0;828;4809;2660;345;338;145;3;8.0;11.0;112.0;0.0;853;9284;1834;1461;372.0;1640.0;0.0;5942;11249;0.0;172.0;5.0;1480.0;1061;516.0;353.0;214.0;2034;1265.0;334.0;701.0;51.0;6001.0;436.0;75;6.0;1.0;0.0;51469.0;3;2006-01-01;1;1;20533;1
2006;2;521;4.0;20;545.0;70.0;615;346;7165;270.0;181.0;2486.0;3347;530.0;728;4605;2840;386;436;154;5;5.0;10.0;102.0;0.0;931;9474;1808;2059;361.0;1508.0;0.0;5674;11410;0.0;172.0;2.0;1337.0;1009;459.0;374.0;193.0;2043;1382.0;360.0;634.0;41.0;5595.0;392.0;85;6.0;2.0;0.0;49979.0;3;2006-02-01;1;1;20884;1
2006;3;607;6.0;23;636.0;92.0;728;362;6962;281.0;239.0;2751.0;3499;570.0;769;4838;3087;369;424;148;4;3.0;22.0;142.0;0.0;828;9865;1837;1427;357.0;1420.0;0.0;5912;10953;0.0;168.0;2.0;1463.0;879;350.0;355.0;196.0;2245;1367.0;395.0;754.0;46.0;5580.0;381.0;73;2.0;4.0;0.0;51043.0;3;2006-03-01;1;1;20818;1
2006;4;579;3.0;30;612.0;101.0;713;336;6185;222.0;213.0;2763.0;4009;694.0;936;5639;3098;371;469;160;3;9.0;9.0;151.0;0.0;986;10895;1892;1414;440.0;1540.0;0.0;5809;11095;0.0;137.0;0.0;1276.0;921;392.0;337.0;211.0;2217;1378.0;319.0;638.0;24.0;5106.0;359.0;52;1.0;3.0;0.0;50239.0;3;2006-04-01;2;1;21990;1
2006;5;548;4.0;13;565.0;89.0;654;357;5527;254.0;230.0;2949.0;4104;808.0;941;5853;3223;393;473;170;8;5.0;18.0;166.0;0.0;829;11138;1975;1480;521.0;1827.0;0.0;5800;11603;1.0;122.0;10.0;1540.0;994;415.0;378.0;225.0;2320;1320.0;293.0;815.0;110.0;4950.0;336.0;80;8.0;3.0;1.0;51647.0;3;2006-05-01;2;1;22741;1
2006;6;475;7.0;10;492.0;102.0;594;317;5954;278.0;189.0;2750.0;3812;725.0;892;5429;2740;339;398;135;5;0.0;11.0;141.0;0.0;857;10055;1924;1450;427.0;1641.0;0.0;5494;10936;1.0;92.0;5.0;1443.0;924;389.0;325.0;229.0;2092;1212.0;299.0;704.0;37.0;5007.0;349.0;63;1.0;2.0;0.0;48803.0;3;2006-06-01;2;1;20991;1
2006;7;478;5.0;15;498.0;88.0;586;268;5705;272.0;232.0;3071.0;3898;702.0;924;5524;2627;341;373;153;6;0.0;21.0;182.0;0.0;797;10024;2041;1633;459.0;1739.0;0.0;5918;11790;1.0;82.0;7.0;1586.0;1038;404.0;431.0;224.0;2198;1261.0;272.0;840.0;31.0;4850.0;356.0;69;4.0;3.0;1.0;50777.0;3;2006-07-01;3;2;21814;1
2006;8;471;6.0;14;491.0;124.0;615;324;6259;263.0;242.0;3042.0;3959;754.0;884;5597;2662;391;380;161;3;6.0;21.0;180.0;0.0;823;10224;1942;1627;501.0;1805.0;0.0;6174;12049;0.0;107.0;12.0;1607.0;1005;444.0;386.0;201.0;2208;1308.0;289.0;899.0;43.0;5463.0;385.0;62;2.0;2.0;0.0;52511.0;3;2006-08-01;3;2;22273;1
2006;9;521;3.0;19;543.0;75.0;618;329;5890;251.0;221.0;3120.0;3912;692.0;860;5464;2877;371;362;147;0;7.0;18.0;172.0;0.0;799;10217;1815;1444;501.0;1631.0;0.0;5473;10864;1.0;117.0;6.0;1553.0;939;425.0;342.0;189.0;2173;1331.0;273.0;745.0;34.0;5075.0;390.0;73;7.0;2.0;0.0;49377.0;3;2006-09-01;3;2;21081;1
2006;10;552;2.0;13;567.0;87.0;654;358;6250;277.0;196.0;3080.0;4197;680.0;906;5783;2939;395;366;151;2;11.0;15.0;168.0;0.0;1429;11259;2000;1503;487.0;1675.0;0.0;7197;12862;0.0;219.0;4.0;1735.0;839;383.0;286.0;186.0;2383;1361.0;288.0;671.0;37.0;5122.0;413.0;69;6.0;0.0;0.0;51934.0;3;2006-10-01;4;2;24121;1
2006;11;527;7.0;16;550.0;88.0;638;307;5847;257.0;227.0;3005.0;4150;642.0;865;5657;2871;424;412;137;5;7.0;15.0;183.0;0.0;1360;11071;1833;1579;499.0;1644.0;0.0;7315;12870;0.0;254.0;15.0;1690.0;786;310.0;314.0;179.0;2186;1240.0;296.0;807.0;29.0;4572.0;366.0;57;2.0;1.0;0.0;50619.0;3;2006-11-01;4;2;23941;1
2006;12;564;4.0;23;591.0;81.0;672;433;6559;264.0;247.0;3236.0;4032;605.0;830;5467;2700;441;390;126;2;3.0;12.0;164.0;0.0;1276;10581;1736;1867;534.0;1813.0;0.0;7243;13193;2.0;219.0;5.0;1584.0;692;283.0;262.0;159.0;1974;1173.0;237.0;712.0;26.0;4479.0;399.0;68;4.0;4.0;0.0;50853.0;3;2006-12-01;4;2;23774;1
2007;1;526;7.0;7;540.0;117.0;657;307;6063;313.0;182.0;2854.0;4270;607.0;839;5716;2843;414;329;131;2;4.0;17.0;158.0;0.0;1344;10958;1964;1856;411.0;1842.0;0.0;7398;13471;0.0;144.0;2.0;1860.0;805;351.0;310.0;163.0;2184;1315.0;291.0;770.0;44.0;5359.0;397.0;88;3.0;1.0;0.0;51514.0;3;2007-01-01;1;1;24429;1
2007;2;486;3.0;11;500.0;90.0;590;301;6345;228.0;185.0;2750.0;4201;537.0;762;5500;2578;309;316;129;1;6.0;8.0;143.0;0.0;1340;10330;1861;2374;428.0;1603.0;0.0;7036;13302;1.0;81.0;1.0;1658.0;824;413.0;293.0;138.0;2039;1282.0;273.0;628.0;28.0;5048.0;375.0;73;1.0;2.0;0.0;49494.0;3;2007-02-01;1;1;23632;1
2007;3;640;8.0;22;670.0;111.0;781;408;7134;289.0;233.0;3235.0;4861;690.0;996;6547;3348;506;392;159;5;3.0;11.0;172.0;0.0;1546;12689;1909;1802;509.0;1550.0;0.0;7603;13373;0.0;140.0;0.0;1932.0;886;387.0;338.0;179.0;2338;1333.0;331.0;985.0;38.0;5978.0;474.0;100;11.0;6.0;1.0;56991.0;3;2007-03-01;1;1;26062;1
2007;4;572;3.0;15;590.0;131.0;721;367;6480;249.0;250.0;3279.0;4809;654.0;875;6338;2785;374;432;164;1;3.0;13.0;145.0;0.0;1272;11527;1713;1757;505.0;1386.0;0.0;6848;12209;2.0;114.0;4.0;1659.0;825;348.0;323.0;174.0;1964;1386.0;329.0;789.0;46.0;5385.0;390.0;73;2.0;1.0;0.0;51559.0;3;2007-04-01;2;1;23736;1
2007;5;466;3.0;17;486.0;137.0;623;365;5377;257.0;242.0;3315.0;5232;686.0;960;6878;2783;392;432;140;3;2.0;13.0;214.0;0.0;1298;12155;1821;1984;641.0;1647.0;0.0;7294;13387;0.0;68.0;11.0;2036.0;899;333.0;375.0;216.0;2230;1598.0;344.0;925.0;34.0;4754.0;342.0;59;3.0;5.0;0.0;53550.0;3;2007-05-01;2;1;25542;1
2007;6;445;3.0;17;465.0;108.0;573;303;5463;255.0;242.0;3499.0;5080;648.0;869;6597;2547;376;404;133;2;2.0;11.0;191.0;0.0;1231;11494;1778;1892;608.0;1372.0;0.0;6972;12622;0.0;50.0;3.0;1908.0;837;300.0;382.0;171.0;2022;1431.0;281.0;951.0;51.0;4788.0;415.0;57;3.0;0.0;0.0;51486.0;3;2007-06-01;2;1;24116;1
2007;7;457;3.0;10;470.0;81.0;551;315;5464;238.0;292.0;3191.0;4534;564.0;784;5882;2288;338;404;131;1;3.0;11.0;214.0;0.0;1167;10439;1689;1892;564.0;1354.0;0.0;6856;12355;1.0;89.0;4.0;1943.0;846;315.0;402.0;148.0;1963;1574.0;244.0;949.0;51.0;4880.0;356.0;50;3.0;1.0;0.0;50595.0;3;2007-07-01;3;2;22794;1
2007;8;524;3.0;14;541.0;127.0;668;377;5614;260.0;266.0;3316.0;5253;640.0;913;6806;2470;342;387;145;1;4.0;16.0;210.0;0.0;1244;11625;1797;1967;613.0;1463.0;0.0;7170;13010;1.0;92.0;6.0;2019.0;846;303.0;375.0;188.0;2122;1482.0;297.0;1071.0;64.0;5080.0;386.0;43;3.0;1.0;2.0;53477.0;3;2007-08-01;3;2;24635;1
2007;9;447;1.0;16;464.0;125.0;589;338;6336;292.0;299.0;3658.0;5197;698.0;834;6729;2375;327;354;123;2;3.0;21.0;199.0;0.0;1224;11357;1830;1871;554.0;1485.0;0.0;7147;12887;0.0;93.0;2.0;1836.0;770;282.0;363.0;151.0;2100;1557.0;277.0;883.0;29.0;5349.0;397.0;47;8.0;0.0;2.0;52666.0;3;2007-09-01;3;2;24244;1
2007;10;486;1.0;23;510.0;113.0;623;309;6332;285.0;258.0;3480.0;5476;674.0;846;6996;2462;324;396;151;3;7.0;9.0;214.0;0.0;1256;11818;1817;2113;606.0;1566.0;0.0;7609;13711;0.0;103.0;3.0;2024.0;862;319.0;377.0;192.0;1884;1499.0;333.0;1020.0;56.0;5567.0;395.0;50;3.0;1.0;2.0;55307.0;3;2007-10-01;4;2;25529;1
2007;11;528;3.0;17;548.0;110.0;658;324;6146;289.0;200.0;3230.0;5229;581.0;763;6573;2501;383;371;130;2;6.0;8.0;190.0;0.0;1154;11318;1806;1940;582.0;1402.0;0.0;7371;13101;0.0;91.0;3.0;1857.0;847;307.0;373.0;191.0;1827;1523.0;302.0;759.0;56.0;5109.0;360.0;50;0.0;4.0;2.0;51733.0;3;2007-11-01;4;2;24419;1
2007;12;556;6.0;23;585.0;80.0;665;373;7154;267.0;273.0;3536.0;5352;613.0;810;6775;2510;387;397;131;1;2.0;16.0;160.0;0.0;1333;11712;1683;2379;638.0;1599.0;0.0;7423;13722;0.0;77.0;3.0;1766.0;698;276.0;285.0;152.0;1779;1402.0;225.0;827.0;49.0;5309.0;346.0;76;0.0;1.0;0.0;53312.0;3;2007-12-01;4;2;25434;1
2008;1;538;5.0;11;554.0;109.0;663;308;6256;257.0;201.0;2974.0;5651;684.0;828;7163;2496;352;376;122;4;7.0;17.0;165.0;0.0;1358;12060;1815;2502;591.0;1827.0;0.0;7795;14530;1.0;113.0;4.0;2115.0;727;271.0;332.0;141.0;2021;1363.0;265.0;867.0;60.0;5553.0;416.0;60;3.0;1.0;0.0;55329.0;3;2008-01-01;1;1;26590;1
2008;2;505;5.0;21;531.0;109.0;640;325;6012;257.0;183.0;2943.0;5483;680.0;836;6999;2400;238;418;125;1;6.0;16.0;156.0;0.0;1263;11622;1756;2854;605.0;1769.0;0.0;7601;14585;0.0;173.0;1.0;1851.0;737;285.0;333.0;138.0;1732;1451.0;279.0;854.0;48.0;4901.0;361.0;68;1.0;1.0;0.0;52685.0;3;2008-02-01;1;1;26207;1
2008;3;527;2.0;21;550.0;140.0;690;340;6637;330.0;257.0;3653.0;5377;699.0;919;6995;2401;274;421;129;3;5.0;19.0;184.0;0.0;1156;11587;1844;1935;643.0;1591.0;0.0;7505;13518;0.0;149.0;5.0;2180.0;882;361.0;381.0;160.0;1717;1490.0;260.0;990.0;47.0;5593.0;396.0;67;1.0;2.0;0.0;54890.0;3;2008-03-01;1;1;25105;1
2008;4;475;4.0;13;492.0;147.0;639;325;6017;292.0;220.0;3507.0;5538;630.0;923;7091;2179;269;381;99;1;6.0;10.0;186.0;0.0;1154;11376;1766;1871;604.0;1640.0;0.0;7474;13355;0.0;132.0;6.0;2161.0;854;367.0;373.0;140.0;1693;1510.0;268.0;981.0;43.0;5220.0;392.0;52;2.0;2.0;0.0;53085.0;3;2008-04-01;2;1;24731;1
2008;5;412;2.0;22;436.0;147.0;583;334;5687;263.0;250.0;3609.0;5703;649.0;856;7208;2251;302;412;114;5;2.0;16.0;197.0;0.0;1127;11634;1781;2108;677.0;1807.0;0.0;7708;14081;1.0;140.0;9.0;2081.0;848;322.0;394.0;149.0;1851;1532.0;294.0;862.0;32.0;5181.0;321.0;55;2.0;0.0;0.0;53450.0;3;2008-05-01;2;1;25715;1
2008;6;402;4.0;19;425.0;105.0;530;314;5493;309.0;220.0;3375.0;5548;728.0;771;7047;2100;225;407;118;2;4.0;18.0;154.0;0.0;1190;11265;1779;2026;674.0;1739.0;0.0;7609;13827;1.0;122.0;2.0;2012.0;842;339.0;393.0;143.0;1653;1507.0;263.0;844.0;50.0;4858.0;415.0;49;4.0;3.0;1.0;52578.0;3;2008-06-01;2;1;25092;1
2008;7;413;4.0;21;438.0;62.0;500;286;5634;295.0;233.0;3273.0;5918;696.0;735;7349;2207;258;400;100;6;2.0;10.0;165.0;0.0;1271;11768;1714;2323;663.0;1750.0;0.0;7716;14166;1.0;142.0;4.0;2056.0;717;292.0;290.0;154.0;1746;1559.0;276.0;1092.0;41.0;5160.0;436.0;45;1.0;3.0;0.0;54643.0;3;2008-07-01;3;2;25934;1
2008;8;430;10.0;18;458.0;30.0;488;333;6085;321.0;253.0;3339.0;5602;717.0;785;7104;2307;237;379;129;9;5.0;17.0;249.0;0.0;1313;11749;1894;2243;681.0;1729.0;0.0;7476;14023;0.0;121.0;7.0;2012.0;703;279.0;298.0;142.0;1667;1428.0;263.0;1062.0;69.0;5412.0;465.0;43;8.0;2.0;0.0;54629.0;3;2008-08-01;3;2;25772;1
2008;9;435;4.0;25;464.0;62.0;526;332;5873;356.0;214.0;3484.0;5625;798.0;796;7219;2308;226;394;134;8;3.0;10.0;213.0;0.0;1221;11736;1772;2146;639.0;1868.0;0.0;7484;13909;2.0;134.0;7.0;1858.0;776;328.0;324.0;137.0;1670;1384.0;294.0;943.0;56.0;5380.0;463.0;37;4.0;2.0;0.0;54732.0;3;2008-09-01;3;2;25645;1
2008;10;557;1.0;24;582.0;74.0;656;357;6598;438.0;233.0;3739.0;6186;907.0;922;8015;2630;278;454;141;1;6.0;14.0;189.0;0.0;1325;13053;1832;2367;676.0;1956.0;0.0;7997;14828;0.0;150.0;6.0;1878.0;797;335.0;345.0;133.0;1885;1645.0;303.0;769.0;43.0;5893.0;488.0;35;2.0;4.0;1.0;59018.0;3;2008-10-01;4;2;27881;1
2008;11;516;2.0;24;542.0;81.0;623;403;6475;356.0;259.0;3406.0;5551;719.0;781;7051;2231;213;415;135;3;1.0;11.0;194.0;0.0;1152;11406;1893;2096;624.0;1700.0;0.0;7458;13771;1.0;121.0;4.0;1750.0;866;357.0;361.0;173.0;1720;1547.0;298.0;766.0;40.0;6057.0;506.0;48;2.0;1.0;1.0;54772.0;3;2008-11-01;4;2;25177;1
2008;12;507;2.0;16;525.0;71.0;596;398;6707;372.0;230.0;3547.0;5857;707.0;769;7333;2337;300;437;147;4;4.0;14.0;184.0;0.0;1159;11919;1782;2338;713.0;1850.0;0.0;7669;14352;1.0;206.0;8.0;1731.0;688;248.0;310.0;153.0;1705;1501.0;261.0;777.0;60.0;5645.0;436.0;52;2.0;1.0;1.0;54934.0;3;2008-12-01;4;2;26271;1
2009;1;551;2.0;13;566.0;94.0;660;378;6631;381.0;189.0;3167.0;6145;718.0;829;7692;2573;212;392;125;5;6.0;12.0;159.0;0.0;1156;12332;1789;2394;630.0;1990.0;0.0;7882;14685;0.0;73.0;7.0;1752.0;830;313.0;373.0;162.0;1883;1683.0;307.0;803.0;34.0;6033.0;465.0;41;1.0;3.0;0.0;56360.0;3;2009-01-01;1;1;27017;1
2009;2;556;4.0;19;579.0;75.0;654;383;6595;322.0;204.0;3230.0;6279;659.0;788;7726;2367;188;381;136;3;5.0;12.0;173.0;0.0;1254;12245;1691;3241;637.0;1743.0;0.0;7416;14728;0.0;123.0;6.0;1644.0;854;356.0;358.0;166.0;1742;1584.0;319.0;793.0;61.0;5889.0;414.0;50;0.0;3.0;2.0;55116.0;3;2009-02-01;1;1;26973;1
2009;3;588;5.0;30;623.0;103.0;726;444;7183;441.0;239.0;3493.0;6686;782.0;926;8394;2564;236;465;156;3;3.0;18.0;182.0;0.0;1442;13463;1830;2478;762.0;1892.0;0.0;7967;14929;1.0;128.0;2.0;1975.0;980;352.0;476.0;187.0;1880;1923.0;323.0;1108.0;59.0;6719.0;553.0;50;0.0;2.0;1.0;61430.0;3;2009-03-01;1;1;28392;1
2009;4;542;3.0;27;572.0;102.0;674;423;6705;359.0;189.0;3073.0;6369;711.0;769;7849;2310;226;450;134;5;6.0;10.0;191.0;0.0;1150;12331;1759;2136;688.0;1673.0;0.0;7314;13570;1.0;118.0;5.0;1609.0;856;308.0;404.0;163.0;1788;1851.0;357.0;1038.0;58.0;5922.0;429.0;39;2.0;1.0;2.0;55492.0;3;2009-04-01;2;1;25901;1
2009;5;522;0.0;14;536.0;80.0;616;386;6565;372.0;194.0;3571.0;6506;799.0;780;8085;2340;236;418;135;0;12.0;17.0;191.0;0.0;1139;12573;1679;2361;740.0;1761.0;0.0;7892;14433;2.0;112.0;8.0;1956.0;878;293.0;411.0;201.0;1795;1821.0;326.0;942.0;46.0;5904.0;401.0;29;3.0;3.0;2.0;57585.0;3;2009-05-01;2;1;27006;1
2009;6;439;6.0;11;456.0;107.0;563;378;5640;337.0;206.0;3241.0;6277;766.0;802;7845;1968;221;410;143;6;8.0;13.0;178.0;0.0;1078;11870;1638;2072;691.0;1795.0;0.0;7340;13536;0.0;120.0;4.0;1892.0;827;306.0;376.0;165.0;1737;1652.0;265.0;1101.0;44.0;5376.0;451.0;32;3.0;4.0;0.0;54415.0;3;2009-06-01;2;1;25406;1
2009;7;397;3.0;18;418.0;87.0;505;322;5669;334.0;165.0;3440.0;6063;758.0;737;7558;1982;206;446;129;4;3.0;11.0;186.0;0.0;1076;11601;1659;2176;757.0;1804.0;0.0;7566;13962;2.0;95.0;12.0;2064.0;873;315.0;401.0;171.0;1613;1644.0;280.0;1177.0;48.0;5352.0;450.0;43;5.0;1.0;0.0;55197.0;3;2009-07-01;3;2;25563;1
2009;8;432;3.0;12;447.0;75.0;522;398;6132;322.0;203.0;3402.0;5557;661.0;745;6963;1928;228;394;116;5;2.0;12.0;154.0;0.0;1108;10910;1699;2273;695.0;1753.0;0.0;7348;13768;0.0;96.0;9.0;1948.0;985;331.0;503.0;184.0;1533;1932.0;327.0;1238.0;56.0;5447.0;392.0;41;3.0;0.0;0.0;54526.0;3;2009-08-01;3;2;24678;1
2009;9;433;3.0;18;454.0;82.0;536;365;6678;330.0;203.0;3534.0;5354;687.0;660;6701;1728;217;424;147;3;3.0;14.0;151.0;0.0;903;10291;1619;2242;746.0;1914.0;0.0;7506;14027;2.0;100.0;6.0;1918.0;1052;354.0;519.0;207.0;1515;1826.0;369.0;1120.0;48.0;5956.0;442.0;37;5.0;2.0;0.0;54919.0;3;2009-09-01;3;2;24318;1
2009;10;419;1.0;21;441.0;93.0;534;316;6452;363.0;175.0;3584.0;5247;701.0;676;6624;1758;187;396;146;3;4.0;13.0;149.0;0.0;923;10203;1680;2438;693.0;1762.0;0.0;7155;13728;0.0;85.0;7.0;1812.0;1005;359.0;482.0;194.0;1466;1804.0;382.0;885.0;38.0;5947.0;427.0;40;4.0;3.0;0.0;53531.0;3;2009-10-01;4;2;23931;1
2009;11;438;4.0;13;455.0;76.0;531;346;7857;230.0;219.0;3720.0;5336;636.0;625;6597;1688;224;383;145;3;2.0;8.0;184.0;0.0;930;10164;1576;2431;738.0;1920.0;0.0;7375;14040;1.0;95.0;6.0;1752.0;922;308.0;454.0;172.0;1423;1705.0;325.0;884.0;58.0;6688.0;455.0;44;4.0;0.0;0.0;56000.0;3;2009-11-01;4;2;24204;1
2009;12;476;10.0;25;511.0;74.0;585;333;7137;329.0;187.0;3772.0;5247;621.0;593;6461;1830;269;385;150;2;1.0;10.0;152.0;0.0;1037;10297;1723;2661;761.0;1796.0;0.0;7898;14839;2.0;77.0;6.0;1697.0;928;308.0;485.0;156.0;1538;1724.0;316.0;795.0;29.0;6009.0;546.0;49;0.0;2.0;0.0;55145.0;3;2009-12-01;4;2;25136;1
2010;1;447;6.0;19;472.0;77.0;549;377;7716;345.0;161.0;3511.0;5292;622.0;568;6482;1945;234;373;123;1;4.0;10.0;139.0;0.0;1036;10347;1683;2618;704.0;1768.0;0.0;8077;14850;2.0;89.0;5.0;1716.0;891;301.0;466.0;143.0;1497;1763.0;385.0;695.0;43.0;6868.0;481.0;69;2.0;3.0;3.0;56534.0;3;2010-01-01;1;1;25197;1
2010;2;473;3.0;6;482.0;62.0;544;329;7201;391.0;198.0;3267.0;5361;546.0;582;6489;1739;221;348;116;2;1.0;6.0;123.0;0.0;1003;10048;1669;4095;710.0;1985.0;0.0;7897;16356;0.0;65.0;7.0;1628.0;865;286.0;463.0;135.0;1320;1664.0;326.0;753.0;21.0;6403.0;473.0;67;1.0;1.0;0.0;56299.0;3;2010-02-01;1;1;26404;1
2010;3;492;4.0;17;513.0;81.0;594;391;6767;341.0;186.0;3661.0;6036;693.0;795;7524;2041;229;441;148;2;3.0;14.0;145.0;0.0;1100;11647;1713;2744;871.0;1954.0;0.0;8260;15542;2.0;169.0;12.0;2249.0;933;309.0;507.0;140.0;1584;1861.0;397.0;958.0;45.0;6618.0;447.0;57;3.0;0.0;0.0;59907.0;3;2010-03-01;1;1;27189;1
2010;4;432;2.0;11;445.0;102.0;547;347;6185;337.0;216.0;3209.0;5581;574.0;716;6871;1784;181;420;113;2;1.0;6.0;129.0;0.0;990;10497;1594;2263;789.0;1768.0;0.0;7381;13795;0.0;140.0;6.0;1813.0;871;274.0;477.0;133.0;1378;1803.0;395.0;727.0;31.0;6051.0;437.0;45;1.0;0.0;0.0;53658.0;3;2010-04-01;2;1;24292;1
2010;5;361;7.0;11;379.0;109.0;488;345;6267;345.0;208.0;3674.0;5749;650.0;691;7090;1648;215;441;132;2;3.0;8.0;147.0;0.0;963;10649;1670;2639;868.0;1941.0;0.0;8052;15170;0.0;122.0;5.0;2215.0;1038;351.0;557.0;151.0;1438;2031.0;409.0;1197.0;41.0;5892.0;403.0;44;2.0;1.0;0.0;58057.0;3;2010-05-01;2;1;25819;1
2010;6;347;7.0;12;366.0;74.0;440;278;6153;347.0;185.0;3462.0;5083;613.0;669;6365;1699;212;363;121;1;2.0;12.0;124.0;0.0;896;9795;1585;2510;815.0;1846.0;0.0;7508;14264;0.0;107.0;11.0;2032.0;1006;355.0;518.0;154.0;1399;1675.0;347.0;1065.0;30.0;5707.0;402.0;46;2.0;0.0;0.0;53942.0;3;2010-06-01;2;1;24059;1
2010;7;324;3.0;12;339.0;58.0;397;288;6050;402.0;206.0;3636.0;5143;589.0;784;6516;1666;209;372;103;1;4.0;9.0;141.0;0.0;860;9881;1557;2416;715.0;1850.0;0.0;7614;14152;0.0;99.0;7.0;2096.0;1044;397.0;537.0;123.0;1452;1718.0;363.0;1142.0;34.0;6146.0;439.0;29;1.0;3.0;0.0;55674.0;3;2010-07-01;3;2;24033;1
2010;8;344;8.0;12;364.0;30.0;394;333;6412;402.0;178.0;3889.0;5166;543.0;695;6404;1558;184;362;120;1;2.0;10.0;161.0;0.0;832;9634;1628;2384;873.0;1875.0;0.0;7611;14371;1.0;119.0;14.0;2094.0;1071;462.0;514.0;126.0;1414;1916.0;376.0;1335.0;43.0;6458.0;436.0;33;2.0;0.0;1.0;56596.0;3;2010-08-01;3;2;24005;1
